link_id,road_no,road_link_name,road_class,surface_type,region,station,link_length_km,bridge_crossings_on_link,has_aadt_evidence,traffic_match_type,latest_aadt_year,latest_adt,current_aadt_2026,current_adt_excluding_motorcycles,annual_weighted_growth_rate,seasonal_factor,evidence_observation_count,proxy_evidence_count,duplicate_slot_factor,observed_years,annual_detail_years,traffic_basis,sources
C360_Link02,C360,Ekitindo - Ngarama - Kasheshe,C,Unsealed,Southern,Mbarara,41.2,0,Yes,same-road-corridor-proxy,2025,1589.74,1669.23,1161.95,0.032,1,1,1,,2025,2026,"AADT proxy from C360 corridor links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C415_Link01,C415,Kabwohe - Nyakambu - Bihanga,C,Unsealed,Southern,Ibanda,21.129,0,Yes,exact-link,2025,2504.78,2630.02,701.72,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A002_Link08,A002,Mbarara(Bushenyi Junction)  - Ntungamo,A,Bituminous,Southern,Mbarara,61.729,2,Yes,exact-link,2025,2903.41,3048.58,2406.77,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B150_Link03,B150,Ibanda - Muziza - Kamwenge,B,Bituminous,Southern,Ibanda,44.461,2,Yes,exact-link,2025,3309.5,3474.98,2108.26,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B152_Link01,B152,Ntungamo - Kagamba,B,Bituminous,Southern,Kabale,15.229,0,Yes,exact-link,2025,1730.1,1816.61,758.6,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C357_Link02,C357,Buremba-Remiyaga,C,Unsealed,Southern,Ibanda,32.53,0,Yes,exact-link,2025,1733.02,1819.68,794.34,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C410_Link02,C410,Kebisoni-Rukungiri,C,Bituminous,Southern,Kabale,13.941,0,Yes,exact-link,2025,2411.21,2531.77,1205.38,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C355_Link01,C355,Nyakahita-Rushere,C,Bituminous,Southern,Ibanda,33.232,0,Yes,exact-link,2025,1758.17,1846.08,1132.47,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C384_Link01,C384,Nyakayojo TC-Kibingo PTC,C,Unsealed,Southern,Mbarara,2.839,0,Yes,exact-link,2025,1266.18,1329.49,603.47,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A002_Link07,A002,Lyantonde - Mbarara(Bushenyi junction),A,Bituminous,Southern,Mbarara,67.306,0,Yes,exact-link,2025,7369.6,7738.08,6059.23,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C373_Link02,C373,Kabujogera - Mahyoro Junction,C,Unsealed,Southern,Ibanda,21.03,1,Yes,exact-link,2025,971.18,1019.74,373.35,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C364_Link01,C364,Ruti - Mwizi - Kabuyanda - Kikagati,C,Unsealed,Southern,Mbarara,63.63,0,Yes,exact-link,2025,1923.65,2019.83,950.96,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C368_Link01,C368,Biharwe - Bwizibwera,C,Unsealed,Southern,Mbarara,22.944,0,Yes,exact-link,2025,599.85,629.84,271.48,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C419_Link01,C419,Kafunzo-Kikagati,C,Unsealed,Southern,Mbarara,30.111,1,Yes,exact-link,2025,5694.11,5978.82,4001.91,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C370_Link02,C370,Byanamira - Kashwa,C,Unsealed,Southern,Ibanda,25.047,0,Yes,exact-link,2025,684.06,718.26,373.87,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B152_Link04,B152,Rugazi - Katunguru  - Kikorongo,B,Bituminous,Southern,Kasese,33.1,1,Yes,exact-link,2025,5413.4,5684.07,3053.01,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C359_Link01,C359,Rugaaga-Rushasha-Rwentaha,C,Unsealed,Southern,Mbarara,49.707,0,Yes,exact-link,2025,2446.67,2569,1590.11,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C413_Link01,C413,Kalengyere bypass-Katojo-Rubuguri,C,Unsealed,Southern,Kabale,28.218,0,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C416_Link02,C416,Nsiika -  Bihanga -Katerera(Ishaka T/C),C,Unsealed,Southern,Ibanda,44.31,1,Yes,exact-link,2025,998.76,1048.7,304.06,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B151_Link02,B151,Ishanyu - Kabwohe,B,Bituminous,Southern,Mbarara,26.171,0,Yes,exact-link,2025,1730.1,1816.61,758.6,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C356_Link02,C356,Kazo-Buremba,C,Unsealed,Southern,Ibanda,29.938,0,Yes,exact-link,2025,762.37,800.49,522.8,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C387_Link01,C387,Kyambura-Kashaka,C,Unsealed,Southern,Mbarara,19.055,0,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B150_Link01,B150,Ishanyu - Bwizibwera,B,Bituminous,Southern,Mbarara,18.949,0,Yes,exact-link,2025,3309.5,3474.98,2108.26,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C353_Link01,C353,Nsongezi-Kyaka,C,Unsealed,Southern,Mbarara,13.783,0,Yes,exact-link,2025,1020.92,1071.97,494.87,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C382_Link01,C382,Ntare-Mutonto-Kacwangobe,C,Unsealed,Southern,Mbarara,17.736,0,Yes,exact-link,2025,1266.18,1329.49,603.47,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C421_Link01,C421,Kahunga - Nyakyera-Rukoni,C,Unsealed,Southern,Mbarara,31,0,Yes,exact-link,2025,7648.79,8031.23,5423.44,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C372_Link02,C372,Bitsya-Ruhoko,C,Unsealed,Southern,Ibanda,25.89,0,Yes,exact-link,2025,697.36,732.23,210.98,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C350_Link02,C350,Isingiro-Nsongezi,C,Bituminous,Southern,Mbarara,23.654,0,Yes,exact-link,2025,3575.44,3754.21,2379.74,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C376_Link01,C376,Kanyarigiri-Nyamarebe-Ishongororo,C,Unsealed,Southern,Ibanda,23.427,0,Yes,exact-link,2025,1176.05,1234.86,564.68,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C366_Link01,C366,Nyamukana-Kahambo-Kashuro,C,Unsealed,Southern,Mbarara,23.33,0,Yes,exact-link,2025,7648.79,8031.23,5423.44,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C417_Link03,C417,Kafunzo-Kakitumba,C,Bituminous,Southern,Kabale,6.04,2,Yes,exact-link,2025,2613.62,2744.3,1092.14,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B153_Link03,B153,Kisoro - Bunagana,B,Bituminous,Southern,Kabale,12.026,0,Yes,exact-link,2025,1730.1,1816.61,758.6,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C361_Link01,C361,Ntantamukyi - Kamwema,C,Unsealed,Southern,Mbarara,16.544,0,Yes,exact-link,2025,1784.77,1874,1158.84,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C415_Link02,C415,Bihanga - Bwizibwera,C,Unsealed,Southern,Ibanda,14.057,1,Yes,exact-link,2025,1521.78,1597.87,400.24,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C355_Link02,C355,Rushere-Kazo,C,Bituminous,Southern,Ibanda,34.758,0,Yes,exact-link,2025,1758.17,1846.08,1132.47,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C385_Link01,C385,Bihanga Army Barracks Access,C,Unsealed,Southern,Ibanda,1.71,0,Yes,exact-link,2025,1176.05,1234.86,564.68,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B152_Link02,B152,Kagamba - Ishaka,B,Bituminous,Southern,Kabale,35.906,0,Yes,exact-link,2025,1730.1,1816.61,758.6,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C358_Link01,C358,Rwemikoma-Kijuma,C,Unsealed,Southern,Ibanda,4.212,0,Yes,exact-link,2025,2108.33,2213.75,933.9,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C411_Link01,C411,Muhanga-Kisiizi-Kebisoni,C,Unsealed,Southern,Kabale,59.882,2,Yes,exact-link,2025,682.58,716.71,378.52,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C379_Link01,C379,Saano - Endizi Junction,C,Unsealed,Southern,Mbarara,10.941,0,Yes,exact-link,2025,1784.77,1874,1158.84,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A005_Link14,A005,Kasese - Kikorongo,A,Bituminous,Southern,Kasese,21.956,0,Yes,exact-link,2025,4996.75,5246.59,4232.02,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C228_Link02,C228,Nabitanga - Rushere,C,Unsealed,Southern,Ibanda,29.727,0,Yes,exact-link,2025,1848.1,1940.5,836.2,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C374_Link01,C374,Mahyoro Junction- Mahyoro landing site,C,Bituminous,Southern,Ibanda,4.605,0,Yes,exact-link,2025,1176.05,1234.86,564.68,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A005_Link13,A005,Mubuku - Kasese,A,Bituminous,Southern,Kasese,11.617,5,Yes,exact-link,2025,4996.75,5246.59,4232.02,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C365_Link01,C365,Nyakiraguju - Ruzinga (Bugamba) Chitwe,C,Unsealed,Southern,Mbarara,32.825,0,Yes,exact-link,2025,1072.63,1126.26,510.39,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C417_Link01,C417,Ntungamo-Kakukuru,C,Bituminous,Southern,Kabale,13.539,0,Yes,exact-link,2025,2613.62,2744.3,1092.14,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C369_Link01,C369,Lubingo-Kacwangobe-Kashenshama,C,Unsealed,Southern,Mbarara,20.465,0,Yes,exact-link,2025,1266.18,1329.49,603.47,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C419_Link02,C419,Kikagati-Nsongezi,C,Bituminous,Southern,Mbarara,13.765,0,Yes,exact-link,2025,1784.77,1874,1158.84,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C371_Link01,C371,Kashongi - Kantaganya,C,Unsealed,Southern,Ibanda,24.475,0,Yes,exact-link,2025,2108.33,2213.75,933.9,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
A005_Link12,A005,Rwimi(bridge)-Hima-Mubuku,A,Bituminous,Southern,Kasese,17.802,0,Yes,exact-link,2025,4996.75,5246.59,4232.02,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B153_Link01,B153,Kabale - Ikumba - Muko,B,Bituminous,Southern,Kabale,41.999,0,Yes,exact-link,2025,1730.1,1816.61,758.6,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C359_Link02,C359,Rwentaha-Endizi,C,Unsealed,Southern,Mbarara,5.209,0,Yes,exact-link,2025,2446.67,2569,1590.11,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C414_Link01,C414,Katunguru - Ishasha,C,Unsealed,Southern,Kasese,87.025,6,Yes,exact-link,2025,234.92,246.66,156.68,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
B151_Link03,B151,Kabwohe - Ishaka,B,Bituminous,Southern,Mbarara,28.078,0,Yes,exact-link,2025,1730.1,1816.61,758.6,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C357_Link01,C357,Muzizi-Buremba,C,Unsealed,Southern,Ibanda,53.483,1,Yes,exact-link,2025,2108.33,2213.75,933.9,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C410_Link01,C410,Kagamba-Kebisoni,C,Bituminous,Southern,Kabale,20.602,1,Yes,exact-link,2025,2411.21,2531.77,1205.38,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C449_Link01,C449,Nyakabirizi-Burere-Nsiika,C,Unsealed,Southern,Ibanda,43.812,0,Yes,exact-link,2025,1266.18,1329.49,847.03,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C574_Link01,C574,Accesses to Rwimi Prisons,C,Unsealed,Southern,Kasese,1.047,0,Yes,exact-link,2025,3814.79,4005.53,1022.33,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C448_Link01,C448,Mgahinga - Ntebeko,C,Unsealed,Southern,Kabale,9.365,0,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C447_Link01,C447,Kabwohe - Kitagata - Kabira(Mitooma),C,Unsealed,Southern,Mbarara,50.5,3,Yes,exact-link,2025,664.85,698.1,161.34,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C446_Link01,C446,Bukurungu - Nyamirama,C,Bituminous,Southern,Kabale,15.782,1,Yes,exact-link,2025,2139.36,2246.32,1421.02,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C445_Link04,C445,Bukurungu - Bwambara,C,Unsealed,Southern,Kabale,22.656,0,Yes,same-road-corridor-proxy,2025,1566.1,1644.41,757.05,0.032,1,2,2,,2025,2026,"AADT proxy from C445 corridor links with classified traffic evidence; no exact link-level AADT was found, so this is retained as proxy evidence until measured counts are available",Traffic_estimate_2025.xlsx; Generated road-link traffic integrity fill
C552_Link01,C552,Nyakaliiro-Kabagole,C,Unsealed,Southern,Ibanda,10.156,0,Yes,exact-link,2025,2108.33,2213.75,933.9,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C445_Link01,C445,Katobo - Bugangari,C,Unsealed,Southern,Kabale,9.909,0,Yes,exact-link,2025,1566.1,1644.41,757.05,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C572_Link01,C572,Rwenjaza - Kabujogera,C,Unsealed,Southern,Ibanda,33.454,0,Yes,exact-link,2025,1350.39,1417.91,646.9,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C444_Link01,C444,Access to Rukungiri PTTC,C,Unsealed,Southern,Kabale,1.402,0,Yes,exact-link,2025,781.57,820.65,376.97,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C443_Link01,C443,Bugangari - Rwerere,C,Unsealed,Southern,Kabale,10.63,0,Yes,exact-link,2025,781.57,820.65,376.97,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C442_Link03,C442,Mitaano - Kanungu,C,Unsealed,Southern,Kabale,11.933,0,Yes,exact-link,2025,1195.26,1255.02,792.73,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C522_Link01,C522,Nchwera-Rwenshama,C,Unsealed,Southern,Kasese,6.709,0,Yes,exact-link,2025,781.57,820.65,376.97,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C442_Link02,C442,Ruerere - Mitaano,C,Unsealed,Southern,Kabale,21.211,1,Yes,exact-link,2025,1195.26,1255.02,792.73,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C521_Link01,C521,Muruseghe - Ihandiro,C,Unsealed,Southern,Kasese,6.827,0,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C520_Link02,C520,Kithoma - Kiraro,C,Unsealed,Southern,Kasese,8.016,2,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C442_Link01,C442,Rukungiri - Ruerere,C,Unsealed,Southern,Kabale,11.144,1,Yes,exact-link,2025,781.57,820.65,376.97,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C520_Link01,C520,Bwera - Kithoma,C,Unsealed,Southern,Kasese,5.477,0,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C441_Link01,C441,Katojo - Kihihi,C,Unsealed,Southern,Kabale,16.961,1,Yes,exact-link,2025,1195.26,1255.02,792.73,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C440_Link02,C440,Butogota - Kyeshero-Buhom,C,Unsealed,Southern,Kabale,14.115,1,Yes,exact-link,2025,1195.26,1255.02,792.73,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C518_Link01,C518,Hima army barracks off Kasese FP- Redone,C,Unsealed,Southern,Kasese,3.722,0,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C440_Link01,C440,Kanyantorogo - Butogota,C,Unsealed,Southern,Kabale,17.31,1,Yes,exact-link,2025,1195.26,1255.02,792.73,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C517_Link01,C517,Kasese Railway station Road,C,Bituminous,Southern,Kasese,0.764,0,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C439_Link01,C439,Natete - Busanza - Mpaka,C,Unsealed,Southern,Kabale,18.389,1,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C516_Link02,C516,Rwentale-Lake George,C,Unsealed,Southern,Kasese,16.422,0,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C438_Link02,C438,Nyarusiza - Muhabura,C,Unsealed,Southern,Kabale,4.886,0,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C516_Link01,C516,Katojo-Katwe-Rwentale,C,Unsealed,Southern,Kasese,38.816,1,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C515_Link01,C515,Katojo-Mundongo-Bwera,C,Unsealed,Southern,Kasese,7.656,0,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C438_Link01,C438,Kisoro - Nyarusiza,C,Unsealed,Southern,Kabale,3.986,0,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C514_Link02,C514,Kisinga-Nsenyi,C,Unsealed,Southern,Kasese,2.142,0,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C437_Link01,C437,Nyakabande - Mutorere,C,Unsealed,Southern,Kabale,4.932,0,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C514_Link01,C514,Kiburara -Kisinga,C,Unsealed,Southern,Kasese,8.012,0,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C436_Link02,C436,Nyabwishenya - Nteko,C,Unsealed,Southern,Kabale,42.736,0,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C513_Link02,C513,Kisinga-Kyarumba-Kibirizi,C,Unsealed,Southern,Kasese,26.445,1,Yes,exact-link,2025,1226.29,1287.6,260.62,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
C436_Link01,C436,Kisoro - Nyabwishenya,C,Unsealed,Southern,Kabale,1.964,1,Yes,exact-link,2025,743.16,780.32,454.54,0.05,1,1,,,2025,2025,Exact 2025 classified link ADT predicted to 2026 using Traffic_estimate_2025.xlsx growth factor,Traffic_estimate_2025.xlsx
